ID,GLON,GLAT,r
1330,32.94489455,-0.376904022,0.003002947
1331,32.95934962,0.126671011,0.003189231
1332,32.96237049,-0.33954263,0.003660768
1333,32.99047789,0.039122175,0.004811131
1334,33.01988241,-0.358036796,0.001973745
1335,33.02330848,-0.365203278,0.003657848
1336,33.04832427,0.076767789,0.003066583
1337,33.06876725,-0.197558968,0.002655055
1338,33.1103629,-0.094027653,0.002064077
1339,33.13301905,-0.09274251,0.003022816
1340,33.14259378,-0.086817251,0.003942043
1341,33.20258294,-0.009753983,0.002452932
1342,33.20780924,-0.013422492,0.002845591
1343,33.26324457,0.065896239,0.00470738
1344,33.28946204,-0.01904508,0.003685121
1345,33.29842175,-0.338348731,0.00187712
1346,33.30247493,0.094272322,0.00332436
1347,33.31360806,-0.271657146,0.00294415
1348,33.3305919,0.163672044,0.001702707
1349,33.33686398,0.165470433,0.002955239
1350,33.39185279,-0.012650425,0.002512257
1351,33.40433828,0.373447629,0.003196261
1352,33.417426,0.036831807,0.004062023
1353,33.41770227,-0.003988034,0.003893843
1354,33.42551162,-0.012803771,0.002490478
1355,33.47019198,-0.086558903,0.002779463
1356,33.47897659,-0.116917155,0.002718491
1357,33.48254203,-0.209991282,0.002000594
1358,33.48872632,0.152181224,0.004258809
1359,33.49185752,0.158740845,0.004264346
1360,33.49647418,-0.013199475,0.002279287
1361,33.51814962,-0.056726208,0.003005541
1362,33.51890443,0.149935141,0.001713153
1363,33.53008704,-0.118568978,0.002675175
1364,33.53422353,-0.109334218,0.004642428
1365,33.55462905,-0.162906918,0.001880611
1366,33.5900361,0.22577603,0.002073032
1367,33.61149477,0.083306432,0.001841574
1368,33.62918117,-0.017654574,0.003414998
1369,33.6336327,-0.020999843,0.001631857
1370,33.63799244,-0.035673578,0.001341283
1371,33.64260408,-0.227646176,0.006842121
1372,33.64570723,-0.312531889,0.002804157
1373,33.64983037,-0.025827063,0.002905127
1374,33.65373451,-0.017637616,0.003030624
1375,33.6537698,-0.165333183,0.002319443
1376,33.65397537,0.157118465,0.001795401
1377,33.68048522,-0.01734179,0.001986697
1378,33.70563431,0.283593982,0.001786684
1379,33.71124683,0.134007651,0.001812817
1380,33.72593862,-0.425135407,0.002025231
1381,33.72662625,-0.118624428,0.001858357
1382,33.739533,0.347657551,0.004609931
1383,33.74563374,0.610719361,0.002356372
1384,33.75216482,-0.064110407,0.004461617
1385,33.75531386,0.296896664,0.002056414
1386,33.76501356,0.036009606,0.002439121
1387,33.76747254,0.030909251,0.003856898
1388,33.77119126,-0.404690315,0.004245949
1389,33.80850508,-0.153119763,0.004298029
1390,33.81036074,-0.186687846,0.005438537
1391,33.83285959,-0.122724075,0.002327079
1392,33.87091963,0.057461901,0.002216007
1393,33.88347451,0.058296916,0.004519133
1394,33.9149335,0.107618537,0.005990386
1395,33.97843389,-0.203140766,0.002265012
1396,33.98954445,-0.009981457,0.004299997
1397,33.99078653,-0.004199974,0.003317756
1398,34.02159512,0.233899188,0.004539425
1399,34.03516682,0.164174439,0.001747502
1400,34.04346843,0.053551092,0.003620183
1401,34.04990531,-0.297963765,0.004118252
1402,34.0515109,-0.145422177,0.002399217
1403,34.06687895,-0.596959255,0.002960984
1404,34.08882773,0.435794018,0.003923826
1405,34.09646691,0.01806835,0.003614817
1406,34.10269143,-0.026985486,0.004315032
1407,34.13245295,0.471285267,0.004876713
1408,34.15418534,0.031774536,0.002083597
1409,34.19665233,-0.591653252,0.004580194
1410,34.20252241,0.105132813,0.003784325
1411,34.26863896,-0.207595506,0.002988294
1412,34.29854657,0.18185125,0.003365498
1413,34.31089058,-0.094628279,0.00150421
1414,34.3160817,0.009908025,0.003504793
1415,34.40295853,0.228011575,0.004620127
1416,34.41362099,-0.21545825,0.002413272
1417,34.4380631,0.060828055,0.003109355
1418,34.44341307,0.047270359,0.001815215
1419,34.45718667,0.008990535,0.001924743
1420,34.48817449,-0.177558836,0.003157099
1421,34.52508849,0.307439529,0.001779018
1422,34.56185338,-0.450263672,0.002462094
1423,34.59172723,0.243326725,0.003730909
1424,34.60177292,-0.412436185,0.005720808
1425,34.62402233,-0.130272339,0.003408954
1426,34.6278837,-0.025555191,0.00459507
1427,34.63278158,-0.023918423,0.002391788
1428,34.67758798,-0.109720809,0.002827823
1429,34.68082932,-0.501849613,0.005259398
1430,34.68497981,0.067445904,0.004202799
1431,34.69607929,-0.652951909,0.010631679
1432,34.69760777,-0.658028916,0.004726224
1433,34.75680025,0.024876815,0.004455485
1434,34.80175322,-0.255915937,0.005085676
1435,34.80512896,-0.921506252,0.002649003
1436,34.82255337,0.325879652,0.004971972
1437,34.86434777,0.034791998,0.001883485
1438,34.86542782,0.251668082,0.002562012
1439,34.90224458,0.068298541,0.002423701
1440,34.91038505,0.235092105,0.002792195
1441,34.93144784,0.014522385,0.002869879
1442,35.02044901,0.345020997,0.002147712
1443,35.03929637,-0.547664585,0.003427687
1444,35.04411623,0.327188321,0.004316285
1445,35.04558723,-0.448991138,0.002403687
1446,35.05282279,-0.517938923,0.00440783
1447,35.09950087,-0.243245131,0.005053045
1448,35.1095569,0.075319495,0.004498161
1449,35.11154238,0.071544613,0.005107395
1450,35.13826818,-0.76155382,0.00603321
1451,35.13842743,0.802060196,0.005104495
1452,35.15099463,0.822993155,0.00727062
1453,35.17280414,-0.949074192,0.002627572
1454,35.24207193,-0.171626744,0.0019558
1455,35.26135916,-0.052346802,0.002757554
1456,35.26640684,0.117866074,0.00322221
1457,35.34770171,0.347122829,0.002209571
1458,35.3579868,-0.75056896,0.004006868
1459,35.38672955,0.134357411,0.002534473
1460,35.39852451,0.024834015,0.003431568
1461,35.41153661,-0.843194604,0.005106214
1462,35.45185565,-0.294487464,0.003260374
1463,35.45631062,0.243386894,0.001819466
1464,35.46665725,0.137781246,0.005559604
1465,35.46989062,0.361566316,0.002144825
1466,35.4716443,-0.43632581,0.005469844
1467,35.48227304,-0.043198022,0.002766617
1468,35.48908394,-0.011039226,0.002813557
1469,35.49489582,-0.077074989,0.00276571
1470,35.51392671,-0.389364143,0.004180021
1471,35.51677631,-0.031022798,0.001882375
1472,35.52663208,-0.145399357,0.003142806
1473,35.54945546,-0.358344939,0.001593687
1474,35.554836,0.014510223,0.002272599
1475,35.56260359,0.078355075,0.002064066
1476,35.57326042,0.069627955,0.004814007
1477,35.57762786,-0.585209485,0.005585403
1478,35.57796727,-0.029885579,0.004529471
1479,35.57797752,0.048704242,0.002523293
1480,35.59756163,-0.114823721,0.002367778
1481,35.60148757,-0.203350331,0.002859682
1482,35.63971046,0.294687516,0.002943784
1483,35.67340703,-0.245525116,0.003762275
1484,35.67899916,0.301923425,0.001917125
1485,35.72105125,-0.929696314,0.003910112
1486,35.7459999,0.157549607,0.003828818
1487,35.82308667,-0.869061956,0.004176831
1488,35.83050963,-0.193046943,0.002160348
1489,35.84026105,-0.147084893,0.002541143
1490,35.94843722,-0.14748945,0.004925167
1491,36.03871208,0.264916216,0.004078708
1492,36.17462896,-0.305692429,0.001910232
1493,36.22184678,0.072993682,0.003656687
1494,36.33659543,-0.213205052,0.00441895
1495,36.35661686,-0.700599831,0.002298638
1496,36.37207953,0.642316304,0.003389462
1497,36.37995026,0.797446513,0.003303684
1498,36.38311086,0.793029739,0.001932616
1499,36.38923861,0.385458073,0.004640665
1500,36.40597411,0.023951573,0.003308619
1501,36.40767677,0.130764663,0.002439124
1502,36.47968916,0.086642406,0.002686265
1503,36.47999364,-0.271865125,0.002345394
1504,36.49806426,0.732175496,0.002803451
1505,36.51376806,0.98642074,0.00376597
1506,36.55360562,-0.543719584,0.002481203
1507,36.57730175,-0.502565609,0.003630424
1508,36.63520984,-0.230714905,0.003435505
1509,36.64506994,-0.61037183,0.004113624
1510,36.65342253,0.318728192,0.003144104
1511,36.70014972,0.086583981,0.002685553
1512,36.72299132,-0.160416816,0.003552067
1513,36.77043296,-0.29661981,0.002713005
1514,36.78257623,0.082567191,0.002007848
1515,36.78875407,-0.203604318,0.003720469
1516,36.82203356,0.010322255,0.003460286
1517,36.84066859,0.117703889,0.008177922
1518,36.8480035,-0.136382115,0.003653596
1519,36.85301025,-0.130511934,0.001911757
1520,36.86807699,0.461240283,0.002823756
1521,36.87702941,0.500837208,0.004174659
1522,36.89443285,-0.133885525,0.002984691
1523,36.90574674,0.131707743,0.002263836
1524,36.90884007,-0.30916816,0.005364838
1525,36.91976767,0.482589824,0.004566169
1526,36.99485189,-0.231176936,0.005388573
1527,37.04137008,-0.03238199,0.002469711
1528,37.14904388,0.305475281,0.00224338
1529,37.16481429,-0.355996037,0.002500595
1530,37.25815507,-0.376377849,0.002240372
1531,37.27807024,0.099218962,0.002226195
1532,37.28307774,-0.451621597,0.00275865
1533,37.31816661,0.16251234,0.003417113
1534,37.32004663,0.168765761,0.003580657
1535,37.33581252,-0.059673922,0.002600254
1536,37.34038488,-0.060698839,0.004571179
1537,37.34188133,0.685679352,0.003922211
1538,37.35445429,-0.232044444,0.002735625
1539,37.36410176,-0.23594345,0.002171489
1540,37.38100263,-0.08180732,0.003050943
1541,37.45398034,-0.005791537,0.003207816
1542,37.45856113,-0.0607744,0.00252151
1543,37.46835675,-0.104126803,0.00295452
1544,37.48618144,0.522849329,0.002945439
1545,37.49132611,0.786703872,0.002796518
1546,37.49740505,0.530403459,0.004163429
1547,37.52249156,0.777069291,0.003467266
1548,37.54431227,-0.111353873,0.004732018
1549,37.54609208,-0.118471432,0.003810077
1550,37.58047311,0.283139142,0.002094028
1551,37.61495936,-0.311105841,0.002697511
1552,37.63915414,-0.105510927,0.003643641
1553,37.66460036,-0.332268161,0.003328957
1554,37.66546522,-0.322816823,0.003341996
1555,37.68969545,0.069968609,0.003220576
1556,37.6975655,0.038977651,0.001279284
1557,37.70377996,0.031287448,0.004412099
1558,37.70613715,-0.427604047,0.003342802
1559,37.75647328,0.560249458,0.004421017
1560,37.76404015,-0.21249708,0.008264853
1561,37.77417811,0.351089973,0.003640406
1562,37.77987857,0.107322813,0.002471864
1563,37.8000159,-0.371952127,0.002757431
1564,37.81466988,-0.379028059,0.006687602
1565,37.81959582,0.413304121,0.005196123
1566,37.82239878,-0.299957997,0.002905984
1567,37.82543348,0.405362636,0.002590374
1568,37.8606775,0.145303573,0.002497327
1569,37.8657905,-0.602697605,0.00609708
1570,37.87427929,-0.399754263,0.006204087
1571,37.90103272,0.318774681,0.003733503
1572,37.94966598,-0.489120745,0.003368823
1573,37.97197638,-0.096195425,0.003603572
1574,38.07177694,0.312416843,0.00205952
1575,38.09172014,0.277635635,0.003610183
1576,38.09806088,0.355061318,0.002594255
1577,38.09942169,0.675023026,0.00499239
1578,38.12182116,-0.225387886,0.004841546
1579,38.19083806,-0.16067924,0.002787811
1580,38.22140415,0.24816073,0.004094832
1581,38.26379772,0.620479389,0.004136122
1582,38.29718191,-0.209762244,0.002185155
1583,38.30376716,0.110923968,0.002554091
1584,38.30961577,0.907170767,0.001735825
1585,38.32969029,-0.223402469,0.002808943
1586,38.3460766,-0.055771442,0.002181183
1587,38.35882667,0.001989662,0.002416722
1588,38.37724309,0.170241264,0.005147783
1589,38.46480941,-0.06412856,0.004041634
1590,38.53007013,0.230263757,0.003870306
1591,38.53959886,-0.30300386,0.002604004
1592,38.54985364,0.162819438,0.005876845
1593,38.62138666,-0.188057193,0.003341068
1594,38.64639689,-0.226082376,0.004592081
1595,38.6932993,-0.452228101,0.003295214
1596,38.72273446,-0.13077799,0.003980189
1597,38.75230598,0.176083739,0.003371398
1598,38.75456969,-0.526601227,0.006031778
1599,38.77822012,0.10091226,0.003791268
1600,38.80441134,0.099529676,0.004195376
1601,38.85738222,-0.524048973,0.004744243
1602,38.87480545,0.056095959,0.00222383
1603,38.87529545,0.309002422,0.004338739
1604,38.87880202,-0.147363297,0.00220739
1605,38.90522878,-0.461908043,0.003022046
1606,38.91456114,-0.148241447,0.00375508
1607,38.91465789,-0.194108258,0.002709822
1608,38.92630429,-0.35209623,0.00402128
1609,38.93154578,-1.003604613,0.006581192
1610,38.93252408,0.399493802,0.001986744
1611,38.95445004,0.27091145,0.003109011
1612,38.98018077,-0.272612515,0.003703268
1613,39.05374516,0.217852691,0.002102664
1614,39.11260438,0.504226171,0.002028327
1615,39.15068143,-0.286562689,0.00365909
1616,39.16055776,0.736032284,0.00211604
1617,39.16115004,-0.165936479,0.003172414
1618,39.17054553,0.578869675,0.002022447
1619,39.1888564,-0.564630864,0.002554561
1620,39.19554624,0.224348845,0.004268299
1621,39.21443576,0.2023756,0.003570663
1622,39.23843762,-0.555813842,0.002400127
1623,39.2451128,-0.062390677,0.007475035
1624,39.24919117,-0.063942319,0.006762034
1625,39.27135807,0.346478523,0.003672907
1626,39.27641349,-0.315809939,0.001705763
1627,39.27656219,0.036433663,0.001964841
1628,39.29507004,-0.255700046,0.003233552
1629,39.30754772,-0.350817158,0.002422422
1630,39.3091416,-0.308977764,0.001715654
1631,39.33141819,0.336584186,0.002078106
1632,39.33299806,-0.093367785,0.002324686
1633,39.36222669,-0.331652183,0.003364254
1634,39.38835852,-0.143555314,0.002795131
1635,39.39772718,0.105708866,0.001629568
1636,39.43340023,-0.187659317,0.003624977
1637,39.46651907,-0.13289691,0.002072526
1638,39.49098868,0.673600897,0.004822066
1639,39.50586508,-0.28082841,0.004354396
1640,39.51433453,0.632513612,0.002684492
1641,39.52812638,-0.455503075,0.0052752
1642,39.52814946,-0.185360155,0.001742807
1643,39.53641055,0.870516805,0.005271947
1644,39.5391947,0.877038702,0.002593186
1645,39.54517791,-0.366106708,0.00685899
1646,39.55078297,-0.156452367,0.0028953
1647,39.55264286,-0.428826728,0.001643165
1648,39.55275557,-0.164263478,0.003449595
1649,39.56181296,-0.429837141,0.001824846
1650,39.56298559,-0.424546353,0.001845887
1651,39.56688602,0.413166239,0.002433102
1652,39.56883802,0.012325233,0.003214461
1653,39.57531219,0.010631973,0.002313687
1654,39.58273983,-0.185730862,0.002973394
1655,39.58445505,0.005429817,0.00258873
1656,39.64882993,-0.293380891,0.004738291
1657,39.66517475,-0.154580595,0.003362553
1658,39.67214098,-0.457654307,0.004605378
1659,39.72829255,-0.397111269,0.005070845
1660,39.73223335,0.439770402,0.002357238
1661,39.83497058,-0.233751251,0.003367895
1662,39.84978538,-0.198472024,0.001445482
1663,39.85351959,-0.209031765,0.002307697
1664,39.85617101,-0.130968727,0.00245297
1665,39.86604857,0.646773154,0.006189745
1666,39.88268732,-0.346120228,0.005004363
1667,39.89873559,-0.075664935,0.00272617
1668,39.92849999,-0.374572067,0.004237729
1669,39.93410259,0.132971301,0.004472423
1670,39.97771478,-0.092047303,0.002374217
1671,40.01765794,-0.119419322,0.004734749
1672,40.03893825,0.089129833,0.003902626
1673,40.08709611,-0.561918776,0.001690019
1674,40.08874666,-0.554498281,0.004037228
1675,40.10471839,-0.052450584,0.003753756
1676,40.15874237,0.169523439,0.003786945
1677,40.21494493,-0.02558565,0.003604664
1678,40.22174002,-0.476044404,0.002939043
1679,40.2275525,-0.399258611,0.004114167
1680,40.23764926,0.470040578,0.003280596
1681,40.30696919,-0.430802098,0.005264445
1682,40.34543954,-0.71803469,0.003188496
1683,40.39668229,0.744545598,0.00247482
1684,40.40363866,0.085916511,0.004321522
1685,40.42476904,0.699666567,0.00509298
1686,40.43111275,0.706427756,0.001962609
1687,40.43623661,-0.046066396,0.003815886
1688,40.53433842,0.626266498,0.003231727
1689,40.57296765,-0.085843536,0.004118248
1690,40.59651749,-0.091610214,0.002630237
1691,40.73917482,0.166757077,0.002673494
1692,40.74257908,0.155780879,0.003718851
1693,40.74383955,0.159489004,0.003926277
1694,40.75979469,-0.33026954,0.002243571
1695,40.79565074,-0.212615295,0.004446986
1696,40.82346199,-0.216164892,0.003406522
1697,41.04984091,0.292904264,0.002383085
1698,41.06950026,-0.729413797,0.002971711
1699,41.07514729,0.026077281,0.00502423
1700,41.12472473,-0.235540508,0.00330419
1701,41.13259207,0.129905463,0.003207662
1702,41.14208701,-0.877680377,0.004174621
1703,41.14224236,-0.068290228,0.002047159
1704,41.14399499,-0.075155598,0.003837615
1705,41.15079022,0.214013937,0.001480112
1706,41.15178759,-0.888184735,0.004964887
1707,41.16042551,0.106275006,0.002022271
1708,41.176515,0.045048512,0.003439233
1709,41.18750527,0.391964788,0.004819109
1710,41.19088364,0.063117891,0.002509316
1711,41.19654555,0.064026876,0.002850199
1712,41.20726147,-0.023319287,0.004039431
1713,41.22156841,0.356863972,0.004497731
1714,41.22202973,0.406422413,0.00396626
1715,41.22827509,-0.195696153,0.005107957
1716,41.23023554,0.165600948,0.002362764
1717,41.24168376,-0.650301303,0.003225722
1718,41.25760564,0.225876913,0.003970151
1719,41.29813753,-0.012030624,0.002427339
1720,41.32829673,-0.190445687,0.003364609
1721,41.32936148,-0.235054069,0.002230185
1722,41.37829371,0.034172113,0.006306283
1723,41.4452414,0.42900247,0.003594098
1724,41.4615608,0.381246056,0.002185468
1725,41.50864626,-0.106041228,0.004040974
1726,41.51234587,-0.141232205,0.003775362
1727,41.53255188,-0.782775475,0.003612373
1728,41.56606235,0.160833691,0.002117251
1729,41.59469366,0.159412363,0.004932503
1730,41.61076286,-0.270998522,0.004630777
1731,41.72066905,-0.005038124,0.004539965
1732,41.74108905,0.096328668,0.00531001
1733,41.74449195,0.115524644,0.002205527
1734,41.8033466,0.294603591,0.001551099
1735,41.8059076,0.287863574,0.002453637
1736,41.81177483,0.099918885,0.004690776
1737,41.8392642,0.021783946,0.00349666
1738,41.84974737,-0.094988944,0.003036453
1739,41.86311852,-0.043459338,0.002107885
1740,41.86653765,0.502229806,0.003473288
1741,41.88010871,0.493273726,0.004652403
1742,41.88635766,0.488045667,0.001766684
1743,41.89670043,-0.084829795,0.00230868
1744,41.89769129,-0.154018332,0.003195351
1745,41.90753637,-0.046769798,0.003055876
1746,41.92197114,0.041398668,0.002389562
1747,41.94778074,-0.261586825,0.002592
1748,41.94787898,-0.253503094,0.003268951
1749,42.01915681,0.348273934,0.002220611
1750,42.05491247,-0.122062318,0.008665975
1751,42.07536165,0.803886372,0.004295505
1752,42.09732963,0.351588363,0.004301399
1753,42.10924675,-0.45383765,0.00584211
1754,42.10959855,-0.44664089,0.003836594
1755,42.11329482,0.31243652,0.002399087
1756,42.11715424,0.510421196,0.002407542
1757,42.12552751,-0.622711594,0.003631402
1758,42.12619881,0.522096761,0.004039663
1759,42.16381426,-0.294619345,0.003552625
1760,42.17728813,0.248043648,0.003700091
1761,42.18210131,0.276045005,0.002994404
1762,42.20742112,-0.587416748,0.004358042
1763,42.21504178,-0.58563879,0.002536677
1764,42.21829194,0.041859922,0.00321204
1765,42.2268228,0.036864368,0.002985561
1766,42.22820764,-0.013915535,0.002033125
1767,42.306368,-0.51235391,0.003895188
1768,42.31082875,0.831330742,0.003723075
1769,42.31641768,-0.496401173,0.003792321
1770,42.34243432,-0.164614479,0.002631407
1771,42.36481612,0.325760546,0.003918585
1772,42.39473732,-0.354299202,0.003884015
1773,42.42605518,-0.268939554,0.0023453
1774,42.43300596,-0.271990228,0.002395727
1775,42.473362,-0.796524042,0.004248266
1776,42.48667836,0.811309061,0.002702271
1777,42.48688785,-0.093424281,0.002117126
1778,42.52240133,-0.569170529,0.003353962
1779,42.52563207,-0.560508148,0.003764053
1780,42.57505559,-0.161150151,0.003439911
1781,42.57874936,-0.157375411,0.002770736
1782,42.64240349,-0.203104792,0.004177123
1783,42.6642614,0.154474712,0.002374528
1784,42.66865567,-0.55070148,0.002761145
1785,42.71777178,-0.105575533,0.002158763
1786,42.76403234,-0.044733935,0.003472902
1787,42.83416595,-0.144581345,0.005618744
1788,42.85750556,-0.177796084,0.002704158
1789,42.89794394,0.539750092,0.0038311
1790,43.03637133,-0.515527043,0.004534085
1791,43.03934593,-0.447024108,0.004203416
1792,43.05919864,-0.003879342,0.001701995
1793,43.0968988,-0.051325309,0.001958629
1794,43.1625956,-0.069362135,0.002490744
1795,43.17655694,-0.518824133,0.003082684
1796,43.18547704,-0.526315963,0.004490202
1797,43.20208718,0.432543304,0.003685924
1798,43.21629455,0.111282465,0.005927055
1799,43.2223957,-0.094490564,0.002593556
1800,43.23796061,-0.043221888,0.004328114
1801,43.23998872,0.131331907,0.003531232
1802,43.26679247,-0.449457634,0.005130676
1803,43.28683633,-0.20015587,0.00177098
1804,43.2987107,0.43996966,0.002807227
1805,43.30684488,-0.087557967,0.005683974
1806,43.34786189,-0.662991394,0.004643956
1807,43.40470426,0.541421588,0.003642253
1808,43.40995579,0.538496259,0.001793451
1809,43.44615819,0.114120243,0.006022025
1810,43.4580455,0.111905808,0.003290062
1811,43.46221436,0.114038224,0.002329675
1812,43.51618807,0.018278008,0.001792737
1813,43.52215711,-0.64817655,0.005957166
1814,43.52482775,0.012466662,0.00405705
1815,43.52697727,-0.639665796,0.004922265
1816,43.53006243,0.020749943,0.001657106
1817,43.5372519,0.018038461,0.003757328
1818,43.57467023,0.505682486,0.002159631
1819,43.57766584,0.10905038,0.002274123
1820,43.58738852,0.511561701,0.003302672
1821,43.59885011,0.85597192,0.00478105
1822,43.65112669,0.196705364,0.002749955
1823,43.69371723,0.561332658,0.002340995
1824,43.73260212,0.214654098,0.003556212
1825,43.74748995,0.125641437,0.003607043
1826,43.79511761,-0.129261335,0.004417008
1827,43.79714964,0.054184842,0.002966043
1828,43.81834815,0.778405562,0.004040911
1829,43.82358814,0.391523519,0.004193178
1830,43.82431624,0.240102537,0.003674605
1831,43.82476131,0.418422267,0.004607353
1832,43.88459316,-0.798260383,0.003639153
1833,43.89009607,-0.782792049,0.004494485
1834,43.89045914,-0.789102216,0.002247144
1835,43.89588833,-0.432401454,0.002656476
1836,43.89972731,0.114210368,0.002773169
1837,43.96310931,0.995276521,0.002216253
1838,43.96795995,0.993541567,0.005864924
1839,43.97884583,-0.100595354,0.00412283
1840,43.99564566,-0.008902206,0.003409691
1841,44.00512054,-0.016054215,0.003445079
1842,44.03672473,-0.169392691,0.003989326
1843,44.04258033,-0.134464358,0.002468104
1844,44.04517673,0.490170288,0.004450589
1845,44.10227753,-0.500786162,0.002387713
1846,44.10716987,0.152781124,0.00212715
1847,44.11042412,0.131040272,0.002615611
1848,44.11388712,0.287304592,0.002414403
1849,44.11460702,0.429199445,0.004336884
1850,44.14230824,-0.022151437,0.001948209
1851,44.21873749,0.027076935,0.002722251
1852,44.22801994,0.05268598,0.001201864
1853,44.2456415,-0.127713051,0.003841736
1854,44.28311997,-0.5299725,0.005105722
1855,44.28342399,-0.525056864,0.006038421
1856,44.29486533,-0.157689058,0.003717799
1857,44.35123704,0.444977002,0.002929755
1858,44.35198388,0.440616662,0.001670422
1859,44.36564894,0.472433407,0.003565726
1860,44.39166352,-0.767578652,0.002493752
1861,44.39633402,-0.76661147,0.001722797
1862,44.39994487,-0.763323069,0.001634602
1863,44.41766233,0.535989319,0.004664098
1864,44.41778588,0.482638277,0.002193803
1865,44.42248768,0.53724746,0.00485414
1866,44.43153193,0.106474669,0.002601082
1867,44.45635394,0.677066724,0.002730962
1868,44.50159817,0.351822653,0.002256589
1869,44.5061033,0.350225498,0.003285729
1870,44.52148549,0.390053645,0.002737327
1871,44.52201738,0.386403013,0.004266664
1872,44.56808185,0.48322836,0.002105012
1873,44.57579164,-0.200286661,0.004072251
1874,44.58001271,0.366290569,0.001644162
1875,44.58204886,0.369121065,0.001611111
1876,44.5905775,0.369553856,0.001995266
1877,44.59968506,0.354322272,0.001618353
1878,44.65402938,0.370843676,0.001576964
1879,44.65469339,0.347139887,0.001980735
1880,44.66093881,0.352825186,0.002027846
1881,44.66213825,-0.15486103,0.005281868
1882,44.68264327,-0.743168522,0.0036802
1883,44.6877728,-0.129575926,0.004146059
1884,44.6951765,0.03567284,0.003101104
1885,44.71051966,-0.574384887,0.004647397
1886,44.77371169,-0.474002347,0.003178811
1887,44.78487406,0.59247891,0.002244267
1888,44.81339042,-0.440024508,0.002409363
1889,44.8224923,-0.438401849,0.002350874
1890,44.82573074,-0.796229604,0.00218273
1891,44.91684404,-0.67249174,0.003269947
1892,44.92550985,-0.729811988,0.004153934
1893,44.97911069,-0.566914933,0.003803908
1894,45.03997249,-0.639744848,0.00361964
1895,45.08021284,-0.492413154,0.002009132
1896,45.08982152,-0.492758757,0.006589077
1897,45.12151861,-0.118802543,0.002864548
1898,45.13717774,-0.750014585,0.003858744
1899,45.1616284,-0.813154936,0.00427255
1900,45.16832916,-0.345725823,0.00373605
1901,45.18964656,-0.438930646,0.005219571
1902,45.31018381,0.667806607,0.001696942
1903,45.34440826,0.218599082,0.002331251
1904,45.39352644,0.401259901,0.003971765
1905,45.39921152,-0.709164586,0.004412664
1906,45.40031136,-0.515800408,0.004558482
1907,45.41686495,-0.104171609,0.004866577
1908,45.4383447,0.434266383,0.002051881
1909,45.44673687,-0.213249933,0.00295462
1910,45.44946781,-0.270752094,0.002276967
1911,45.44958006,-0.283563892,0.001980985
1912,45.4518805,0.445676739,0.003362032
1913,45.45422334,0.061090275,0.006094835
1914,45.46780539,0.134423042,0.003550524
1915,45.47854959,0.133496988,0.005750061
1916,45.49961892,0.225763979,0.002599191
1917,45.50942323,-0.262162814,0.001979767
1918,45.51422776,0.736077767,0.00279799
1919,45.51472776,-0.259879161,0.001883049
1920,45.5390298,-0.397084974,0.004852423
1921,45.5417235,-0.005991278,0.004865956
1922,45.55623392,-0.418549238,0.002534937
1923,45.56570404,-0.120358069,0.00305302
1924,45.58192083,-0.562271688,0.00221897
1925,45.58235712,-0.499527999,0.002576103
1926,45.59873901,-0.67511733,0.002578951
1927,45.64992195,0.263439874,0.004075761
1928,45.66772426,-0.609992318,0.002110585
1929,45.68156731,-0.212401683,0.003757778
1930,45.70530728,-0.566507397,0.00183964
1931,45.7382967,-0.290638526,0.004866324
1932,45.74196427,-0.289921525,0.00200344
1933,45.80296477,-0.358802207,0.001548239
1934,45.80587825,-0.351640292,0.004065611
1935,45.80874113,-0.35938844,0.001820658
1936,45.87139313,-0.549341449,0.003280391
1937,45.90495619,0.480851059,0.003580295
1938,45.91514453,0.179991292,0.004982656
1939,45.92054061,0.317273731,0.002340109
1940,45.92316486,0.043906108,0.003767807
1941,45.92594494,0.141474016,0.001729726
1942,45.9324889,-0.40186118,0.005123817
1943,45.94305537,-0.529024776,0.003299458
1944,45.9439797,0.866944945,0.005322934
1945,45.98749078,-0.103082936,0.001775607
1946,45.99654167,-0.105759385,0.002715199
1947,46.08136742,0.248258709,0.002461283
1948,46.0872691,0.264912207,0.001896532
1949,46.08751207,0.254255287,0.003481085
1950,46.10069409,0.269073413,0.003561642
1951,46.10158588,0.422991084,0.004496333
1952,46.11047287,0.284786945,0.003253758
1953,46.11063963,0.873540388,0.004003382
1954,46.11448217,0.397684155,0.004516276
1955,46.11760461,0.402727574,0.001508237
1956,46.13983213,-0.137186199,0.003871567
1957,46.16948223,-0.100968166,0.004655514
1958,46.17518303,0.537786998,0.003042822
1959,46.17765433,-0.10779829,0.002698364
1960,46.1813349,0.534150253,0.002188228
1961,46.2008788,-0.019482536,0.004233175
1962,46.2029234,0.534688908,0.002800218
1963,46.21334774,0.547111789,0.003304884
1964,46.22253209,-0.728904584,0.002838533
1965,46.23828474,-0.675645422,0.002941957
1966,46.27898185,-0.684743821,0.003381712
1967,46.32844828,-0.564416451,0.003309428
1968,46.33232574,0.002738563,0.002928037
1969,46.36761172,0.802062647,0.004123726
1970,46.36771257,0.893318201,0.002021441
1971,46.37628914,0.895994266,0.003141124
1972,46.39581829,-0.505563995,0.003752683
1973,46.47211043,-0.012440799,0.003675157
1974,46.49288031,0.007949437,0.002345643
1975,46.52685784,0.062352621,0.00174901
1976,46.58753946,-0.582544804,0.004246133
1977,46.61930318,0.318057468,0.004345325
1978,46.64519077,0.101523875,0.004588252
